0.000000	0.000000	0.000000	0.000000	1.332287	1.096617	2.004688	2.004688	2.225783	2.127825	2.975154	2.255362	3.408574	2.527638	3.408574	2.527638	4.356901	1.619084	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.692947	0.692947	1.003578	1.003578	1.384422	1.384422	2.735816	2.017017	2.615739	2.324617	3.585873	2.105304	3.988383	1.785187	4.459174	1.548542	4.453853	1.671878	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	0.692947	0.692947	1.877699	1.877699	1.696494	1.302182	2.152692	2.090309	2.882130	2.536764	3.803123	2.193515	4.498628	1.500975	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	1.362685	1.362685	1.208763	1.208763	2.353848	2.159766	2.993835	2.300552	3.337552	2.177755	4.331701	1.767648	3.977182	2.017063	4.451582	1.671073	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	1.380867	1.380867	1.693517	1.658859	2.226115	1.964418	2.676512	2.164876	3.390107	2.155117	3.609995	2.151227	4.458459	1.696363	4.458459	1.696363	4.799121	1.209877	
0.000000	0.000000	0.689092	0.689092	1.381345	1.381345	1.895469	1.555827	2.579293	2.412937	2.561404	2.547541	2.852851	2.599293	3.962433	2.022612	4.000587	2.133281	4.741052	1.259108	4.799121	1.209877	
0.000000	0.000000	0.689092	0.689092	1.258021	1.258021	1.625072	1.604278	1.947446	1.337716	3.210465	2.505018	2.844014	2.405015	3.601793	2.176006	4.019548	2.068408	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	0.988649	0.988649	1.380318	1.380318	2.240127	2.093649	3.371203	2.145920	3.434815	2.345499	4.124428	1.990655	4.038817	2.075827	4.799121	1.209877	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	0.691346	0.691346	1.384116	1.058337	1.635513	1.371200	2.729992	2.373735	3.223761	2.327496	3.831962	2.064383	3.967855	2.201241	4.741052	1.259108	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	1.003578	1.003578	1.002974	1.002974	2.615739	2.324617	2.961650	2.344122	3.237893	2.393681	4.124428	1.990655	4.048617	2.096601	4.453853	1.671878	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	1.366826	1.366826	1.944626	1.708956	1.938536	1.938536	2.561502	2.485256	3.215044	2.409023	4.021147	2.074767	3.947125	2.036066	4.741052	1.259108	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	1.363926	1.363926	2.065075	1.538283	2.671749	2.082574	2.866795	2.575673	3.370337	2.018679	3.437556	2.423151	4.028193	1.913447	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	1.380867	1.380867	1.893882	1.893882	2.244021	1.883584	3.354052	2.093059	3.184041	2.377853	3.416932	2.315832	3.967855	2.201241	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	1.381345	1.381345	2.055822	1.702317	2.013757	1.895922	2.838811	2.410267	3.798131	2.040391	3.833839	2.056163	4.038817	2.075827	4.458459	1.696363	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	0.988649	0.988649	1.565412	1.565412	2.555714	2.336387	2.226307	2.182102	3.464986	2.310510	3.850535	1.961502	4.331701	1.767648	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	1.384116	1.058337	2.073270	1.747491	2.675868	2.433266	2.587966	2.324570	2.866795	2.575673	3.486535	2.380940	3.996198	2.088762	4.451582	1.671073	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	1.331521	1.331521	1.635513	1.371200	2.546183	2.463787	2.299306	2.062718	3.652078	2.052183	3.988383	1.785187	3.960197	2.142344	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	1.383577	1.383577	2.055822	1.702317	2.613501	2.503379	3.028800	2.308661	3.250912	2.270263	3.618984	2.231416	4.331701	1.767648	4.799121	1.209877	4.799121	1.209877	
0.000000	0.000000	0.689092	0.689092	0.693097	0.693097	1.565801	1.565801	2.710908	2.222817	2.616762	2.249394	3.006607	2.283492	3.981403	2.028420	4.317122	1.720595	4.799121	1.209877	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	0.691346	0.691346	1.925834	1.925834	2.354250	2.284018	3.260604	2.293921	3.419422	2.010311	3.828218	2.155317	4.021147	2.074767	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.692947	0.692947	1.208763	1.208763	1.946487	1.842515	1.685174	1.685174	2.223825	2.084278	2.879669	2.489671	3.571079	2.380409	4.356901	1.619084	4.458459	1.696363	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	1.362685	1.362685	1.380318	1.380318	2.747479	2.093169	2.612191	2.425042	3.215282	2.424970	3.571079	2.380409	4.741052	1.259108	4.458459	1.696363	4.799121	1.209877	
0.000000	0.000000	0.692947	0.692947	1.333880	1.098210	1.562386	1.562386	2.074010	1.446237	2.225783	2.127825	3.586432	2.212309	3.601793	2.176006	4.176547	1.860704	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	0.693097	0.693097	1.383577	1.383577	2.024512	1.553172	2.808160	2.343479	3.397410	2.013242	3.785084	2.120771	4.494370	1.638460	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	0.674987	0.674987	1.895469	1.555827	1.694525	1.659868	3.351937	2.050381	2.967891	2.363528	3.820724	2.027224	4.346582	1.698226	4.799121	1.209877	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	0.998829	0.998829	1.521867	1.521867	2.052660	1.872442	2.567421	2.127851	3.468161	2.310659	3.488297	2.406838	3.971903	2.125343	4.451582	1.671073	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	1.360528	1.360528	1.380318	1.380318	2.055822	1.702317	3.397410	2.013242	2.971261	2.373048	3.649737	2.173580	3.947125	2.036066	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	1.003578	1.003578	1.996543	1.802462	2.240127	2.093649	3.223761	2.327496	2.987567	2.411356	3.587046	2.331286	4.119275	1.982931	4.799121	1.209877	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	0.692947	0.692947	2.070686	1.737975	2.047797	1.825990	3.006607	2.283492	3.571079	2.380409	3.995281	2.112178	3.962433	2.022612	4.458459	1.696363	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	1.208763	1.208763	1.946487	1.842515	2.700760	2.140603	2.704864	2.254318	3.237602	2.581456	3.458565	2.360505	3.995281	2.112178	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	1.363926	1.363926	1.332287	1.096617	2.052006	2.052006	2.318026	2.268589	3.453712	2.505161	3.808820	2.096025	4.741052	1.259108	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	1.381345	1.381345	2.047797	1.825990	1.642907	1.622112	3.253155	2.398343	2.792771	2.468199	4.135819	2.018322	4.021147	2.074767	4.741052	1.259108	4.799121	1.209877	
0.000000	0.000000	0.692947	0.692947	1.375720	1.375720	2.022663	1.786993	2.191099	2.135647	2.875561	2.412851	3.419422	2.010311	3.506304	2.213859	3.960197	2.142344	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	0.691897	0.691897	2.073270	1.747491	2.073270	1.747491	2.364243	2.138902	3.486535	2.380940	3.416932	2.315832	3.977182	2.017063	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	1.383218	1.383218	1.384783	1.384783	2.331396	1.957097	2.808160	2.343479	2.967891	2.363528	3.803123	2.193515	3.971903	2.125343	4.451582	1.671073	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	0.881699	0.881699	0.998829	0.998829	1.925494	1.925494	3.030401	2.193346	3.230330	2.477188	3.474631	2.487138	4.000587	2.133281	4.741052	1.259108	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	1.333880	1.098210	1.625072	1.604278	2.700355	2.256740	2.325342	2.138974	3.610156	2.287912	3.487654	2.478514	3.981403	2.028420	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.691346	0.691346	0.693097	0.693097	2.055822	1.702317	2.706470	2.139381	2.621230	2.205342	3.215044	2.409023	3.963048	1.979616	3.977182	2.017063	4.741052	1.259108	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	1.366826	1.366826	1.329175	1.329175	2.370675	1.998074	3.030401	2.193346	3.207803	2.287480	3.544914	2.436567	4.331701	1.767648	4.453853	1.671878	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	1.003578	1.003578	1.366826	1.366826	2.746688	1.982120	2.613501	2.503379	3.027386	2.282785	3.586432	2.212309	4.498628	1.500975	4.453853	1.671878	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	1.208763	1.208763	1.562386	1.562386	2.353902	1.845799	2.353902	1.845799	3.191708	2.369701	3.461939	2.309881	4.000587	2.133281	4.609443	1.456806	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	1.002974	1.002974	2.070686	1.737975	2.222267	2.087035	2.998625	2.366181	3.341277	2.295058	3.571079	2.380409	4.435328	1.728797	4.609443	1.456806	4.799121	1.209877	
0.000000	0.000000	0.692947	0.692947	0.691346	0.691346	1.686029	1.686029	2.372025	1.701370	3.399492	2.088703	2.868346	2.543349	3.624081	2.331662	3.999494	2.145454	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	0.689092	0.689092	2.070686	1.737975	2.047797	1.825990	3.223164	2.399220	3.348307	2.208387	4.367848	1.645617	4.163134	1.889653	4.741052	1.259108	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	1.360528	1.360528	1.995757	1.850196	2.317948	2.130798	2.696116	2.332792	2.891046	2.547613	4.135819	2.018322	4.334183	1.709876	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.689092	0.689092	0.674987	0.674987	2.024512	1.553172	1.999034	1.999034	2.875561	2.412851	3.844891	2.161458	3.586432	2.212309	4.453853	1.671878	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	1.380867	1.380867	1.006958	1.006958	2.224588	2.113685	2.561404	2.547541	3.006607	2.283492	3.571079	2.380409	4.477007	1.640395	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	1.383218	1.383218	1.690839	1.649251	2.674256	2.320751	2.683623	2.231243	3.179622	2.457350	3.977313	1.917179	4.331701	1.767648	4.609443	1.456806	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	0.691897	0.691897	2.047642	1.929806	2.368116	1.963474	2.824899	2.299806	2.792371	2.292542	3.828218	2.155317	4.176547	1.860704	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.692947	0.692947	0.567762	0.567762	1.996543	1.802462	2.052660	1.872442	2.613755	2.211730	3.464986	2.310510	3.502006	2.344043	3.996198	2.088762	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	1.002974	1.002974	1.384422	1.384422	2.368116	1.963474	2.226115	1.964418	2.838811	2.410267	3.459930	2.379413	3.996198	2.088762	4.453853	1.671878	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	0.691346	0.691346	1.258021	1.258021	2.733687	1.960625	2.364243	2.138902	3.839328	2.092054	3.792416	2.145540	4.494370	1.638460	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	1.360528	1.360528	1.690839	1.649251	2.317948	2.130798	3.232612	2.570632	3.487654	2.478514	3.597056	2.424596	3.967855	2.201241	4.458459	1.696363	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	0.693097	0.693097	2.013757	1.895922	2.588280	2.309187	3.351937	2.050381	3.237893	2.393681	4.000587	2.133281	3.977182	2.017063	4.609443	1.456806	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	0.998829	0.998829	1.688411	1.376495	1.565412	1.565412	3.207891	2.439078	3.400223	2.443299	3.442905	2.500178	4.038817	2.075827	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	1.375720	1.375720	1.925494	1.925494	2.055822	1.702317	2.957012	2.412687	2.808160	2.343479	4.356901	1.619084	4.019548	2.068408	4.609443	1.456806	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	1.383218	1.383218	1.640483	1.640483	2.549620	2.347554	3.239171	2.234482	2.873702	2.408667	3.618984	2.231416	4.163134	1.889653	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	0.691897	0.691897	1.895469	1.555827	1.925494	1.925494	2.996644	2.212153	2.835207	2.525636	3.458565	2.360505	4.477007	1.640395	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	1.383218	1.383218	1.002974	1.002974	2.595724	2.581861	2.869948	2.605032	3.207803	2.287480	4.331701	1.767648	4.741052	1.259108	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	1.380318	1.380318	2.048162	2.048162	2.720418	2.519405	2.240251	1.970569	3.502006	2.344043	3.624081	2.331662	4.459174	1.548542	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	1.329175	1.329175	1.006958	1.006958	1.676066	1.676066	2.303668	2.183217	3.431632	2.489320	3.587046	2.331286	4.451582	1.671073	4.741052	1.259108	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	1.314523	1.314523	1.679973	1.347263	2.599525	2.211227	2.346404	2.270157	3.230330	2.477188	3.481591	2.465111	4.021147	2.074767	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	1.254914	1.254914	2.067096	1.900740	2.561404	2.547541	2.372025	1.701370	3.592475	2.201606	3.502006	2.344043	4.008225	2.075832	4.741052	1.259108	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	1.383218	1.383218	1.375720	1.375720	1.664457	1.664457	2.303536	2.060935	3.805873	2.181995	3.497498	2.376691	4.356901	1.619084	4.453853	1.671878	4.799121	1.209877	
0.000000	0.000000	0.691346	0.691346	0.691897	0.691897	2.069140	1.875059	2.244021	1.883584	2.671749	2.082574	3.416932	2.315832	3.977182	2.017063	4.334183	1.709876	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	1.384422	1.384422	1.642907	1.622112	2.584780	2.286726	2.679833	2.506546	3.586432	2.212309	4.008637	1.881134	3.994062	2.168966	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	1.384783	1.384783	1.690839	1.649251	2.599525	2.211227	3.028800	2.308661	3.486535	2.380940	3.459930	2.379413	4.331701	1.767648	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	1.384116	1.058337	2.048301	1.888877	2.223825	2.084278	2.225783	2.127825	3.242667	2.325198	3.398381	2.394317	4.334183	1.709876	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.689092	0.689092	0.988649	0.988649	1.384116	1.058337	2.022718	1.787048	3.234540	2.290400	3.544914	2.436567	3.437556	2.423151	4.741052	1.259108	4.799121	1.209877	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	1.384783	1.384783	2.069140	1.875059	2.247115	1.888377	2.675868	2.433266	2.935858	2.607763	3.805873	2.181995	4.331701	1.767648	4.451582	1.671073	4.799121	1.209877	
0.000000	0.000000	0.689092	0.689092	1.254914	1.254914	1.895469	1.555827	2.674256	2.320751	2.733687	1.960625	3.339619	2.355725	3.798480	2.168795	3.977182	2.017063	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	1.006958	1.006958	1.562386	1.562386	1.642907	1.622112	2.879669	2.489671	3.017948	2.546607	3.798480	2.168795	4.317122	1.720595	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	0.691897	0.691897	1.208763	1.208763	2.048162	2.048162	2.222267	2.087035	2.853966	2.326257	3.588095	2.323101	4.048617	2.096601	4.609443	1.456806	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	1.384116	1.058337	2.023569	1.905734	2.047642	1.929806	2.684556	2.504338	3.487654	2.478514	3.589472	2.388634	4.367848	1.645617	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	1.333880	1.098210	1.877699	1.877699	1.565352	1.565352	3.028800	2.308661	3.485403	2.328407	3.833839	2.056163	4.458459	1.696363	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	1.383577	1.383577	2.052660	1.872442	1.947446	1.337716	3.207803	2.287480	2.981242	2.530695	4.008493	1.859173	3.962433	2.022612	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	0.998829	0.998829	2.020048	1.652680	2.729992	2.373735	3.184041	2.377853	3.808820	2.096025	3.820724	2.027224	4.349624	1.721027	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	1.258021	1.258021	1.944626	1.708956	1.635513	1.371200	2.998625	2.366181	3.204235	2.320269	4.173786	1.890553	4.173786	1.890553	4.799121	1.209877	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	0.998829	0.998829	1.685174	1.685174	1.938536	1.938536	2.844014	2.405015	3.977313	1.917179	3.994062	2.168966	4.331701	1.767648	4.609443	1.456806	4.799121	1.209877	
0.000000	0.000000	0.691346	0.691346	1.208763	1.208763	1.332912	1.332912	2.318026	2.268589	2.558192	2.440356	2.891920	2.454319	3.486535	2.380940	3.994062	2.168966	4.453853	1.671878	4.799121	1.209877	
0.000000	0.000000	0.692947	0.692947	0.692947	0.692947	2.048301	1.888877	2.576835	2.410480	3.397410	2.013242	2.996644	2.212153	3.446506	2.377735	3.996522	2.128813	4.609443	1.456806	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	1.003578	1.003578	1.670903	1.670903	2.354250	2.284018	2.961650	2.344122	3.207803	2.287480	4.173786	1.890553	4.000587	2.133281	4.799121	1.209877	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	0.641035	0.641035	2.022718	1.787048	2.067096	1.900740	3.200664	2.396596	3.342054	2.262802	3.963048	1.979616	3.981403	2.028420	4.458459	1.696363	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	1.383577	1.383577	1.553194	1.553194	2.067096	1.900740	2.237613	2.183860	3.649737	2.173580	3.562437	2.246057	4.435328	1.728797	4.453853	1.671878	4.799121	1.209877	
0.000000	0.000000	0.691346	0.691346	0.988649	0.988649	1.670903	1.670903	2.695705	2.263202	2.196577	2.141125	2.891920	2.454319	3.544914	2.436567	4.346582	1.698226	4.451582	1.671073	4.799121	1.209877	
0.000000	0.000000	0.691346	0.691346	1.384422	1.384422	1.360528	1.360528	2.312874	2.048560	2.588592	2.084804	3.399492	2.088703	3.468393	2.377981	4.019548	2.068408	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	1.363926	1.363926	1.995757	1.850196	2.558192	2.440356	3.239070	2.448836	3.230474	2.601002	3.461939	2.309881	4.180652	1.864673	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.641035	0.641035	1.384116	1.058337	2.004688	2.004688	1.675690	1.675690	2.676512	2.164876	2.824899	2.299806	3.384305	2.483912	4.176547	1.860704	4.451582	1.671073	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	0.313956	0.313956	1.625072	1.604278	1.995757	1.850196	2.971261	2.373048	3.808890	2.120549	3.592475	2.201606	4.459174	1.548542	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.692947	0.692947	1.331521	1.331521	1.938536	1.938536	1.686029	1.686029	2.728314	2.312425	3.457274	2.437237	3.586432	2.212309	4.048617	2.096601	4.451582	1.671073	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	1.384783	1.384783	2.002536	2.002536	2.679833	2.506546	2.952152	2.350186	3.339619	2.355725	3.630047	2.142176	4.349624	1.721027	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.674987	0.674987	1.384783	1.384783	1.929386	1.867003	2.070638	1.911214	2.972645	2.347759	3.007500	2.294851	4.038817	2.075827	3.996198	2.088762	4.458459	1.696363	4.799121	1.209877	
0.000000	0.000000	0.691346	0.691346	1.360528	1.360528	2.065075	1.538283	2.750904	2.067544	2.704864	2.254318	3.842871	1.984432	3.400223	2.443299	4.000587	2.133281	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	1.208763	1.208763	1.383218	1.383218	2.576835	2.410480	2.750904	2.067544	2.852851	2.599293	3.610156	2.287912	4.458459	1.696363	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	0.674987	0.674987	0.954853	0.954853	1.995757	1.850196	2.987567	2.411356	2.891920	2.454319	3.850535	1.961502	4.494370	1.638460	4.451582	1.671073	4.799121	1.209877	
0.000000	0.000000	0.689092	0.689092	1.329175	1.329175	1.999034	1.999034	2.588280	2.309187	2.707724	2.148484	2.844014	2.405015	4.135819	2.018322	4.012171	2.102120	4.741052	1.259108	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	1.375720	1.375720	2.013570	2.013570	2.303668	2.183217	2.225240	2.197514	3.371203	2.145920	4.367848	1.645617	4.008225	2.075832	4.435328	1.728797	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	1.383218	1.383218	2.004688	2.004688	1.949355	1.845383	3.230474	2.601002	3.239070	2.448836	3.586432	2.212309	4.163134	1.889653	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.313956	0.313956	1.384116	1.058337	1.924756	1.626703	1.568927	1.568927	3.348307	2.208387	3.273322	2.398209	3.792416	2.145540	4.038817	2.075827	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	1.260843	1.260843	1.384422	1.384422	2.067096	1.900740	3.207803	2.287480	3.207891	2.439078	3.468393	2.377981	4.435328	1.728797	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	0.674987	0.674987	1.929386	1.867003	2.613755	2.211730	2.594625	2.469858	3.562437	2.246057	3.792416	2.145540	3.960197	2.142344	4.477007	1.640395	4.799121	1.209877	
0.000000	0.000000	0.689092	0.689092	0.674987	0.674987	1.331521	1.331521	2.700355	2.256740	3.219907	2.484251	3.371203	2.145920	3.624081	2.331662	4.346582	1.698226	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	1.329175	1.329175	1.933971	1.816136	2.335257	2.127312	2.993835	2.300552	3.453712	2.505161	3.464986	2.310510	4.356901	1.619084	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.689092	0.689092	1.003578	1.003578	1.672245	1.415781	2.555714	2.336387	3.250912	2.270263	2.888304	2.298465	3.586432	2.212309	3.962433	2.022612	4.453853	1.671878	4.799121	1.209877	
0.000000	0.000000	0.000000	0.000000	1.363926	1.363926	2.055822	1.702317	2.226115	1.964418	2.225240	2.197514	3.610156	2.287912	3.977313	1.917179	3.960197	2.142344	4.494370	1.638460	4.799121	1.209877	
0.000000	0.000000	0.567762	0.567762	1.381345	1.381345	1.364367	1.364367	2.048301	1.888877	2.225240	2.197514	3.351937	2.050381	3.412438	2.553375	4.356901	1.619084	4.459174	1.548542	4.799121	1.209877	
0.000000	0.000000	0.693097	0.693097	0.693097	0.693097	1.876944	1.641274	2.700453	2.457852	3.207803	2.287480	3.332978	2.275332	3.468393	2.377981	4.451582	1.671073	4.609443	1.456806	4.799121	1.209877	
0.000000	0.000000	0.691897	0.691897	0.693097	0.693097	1.692418	1.650830	2.074010	1.446237	2.721077	2.068195	3.398381	2.394317	3.449535	2.508146	4.028193	1.913447	4.609443	1.456806	4.799121	1.209877	
